"ITTER107","Territorio","TIPO_DATO_PIL_SEC2010","Tipo aggregato","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD3","Veneto","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",146070,,
"ITD3","Veneto","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",142903.1,,
"ITD3","Veneto","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",145037,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",16763.9,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",17101.3,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",16326.9,,
"ITD3","Veneto","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",16724.4,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",37509.6,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",38139.6,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",37195.2,,
"ITD4","Friuli-Venezia Giulia","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",37783.1,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",33540.1,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",34099.6,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",33465,,
"ITD4","Friuli-Venezia Giulia","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",33832.1,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",3969.5,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",4040,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",3730.1,,
"ITD4","Friuli-Venezia Giulia","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",3951,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",157862.3,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",161705.8,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",157161.8,,
"ITD5","Emilia-Romagna","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",160594.3,,
"ITD5","Emilia-Romagna","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",141372.5,,
"ITD5","Emilia-Romagna","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",144849.7,,
"ITD5","Emilia-Romagna","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",141051.6,,
"ITD5","Emilia-Romagna","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",144109.8,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",16489.8,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",16856.1,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",16110.2,,
"ITD5","Emilia-Romagna","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",16484.6,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",374498.9,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",380743.8,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",372430.2,,
"ITE","Centro","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",377132.6,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",336032,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",341580.6,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",334928.1,,
"ITE","Centro","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",338832.5,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",38466.9,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",39163.2,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",37502.1,,
"ITE","Centro","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",38300.1,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",114807,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",117748.3,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",114055.1,,
"ITE1","Toscana","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",116596,,
"ITE1","Toscana","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",102735.1,,
"ITE1","Toscana","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",105415.9,,
"ITE1","Toscana","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",102274.1,,
"ITE1","Toscana","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",104535.3,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",12071.9,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",12332.4,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",11781,,
"ITE1","Toscana","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",12060.6,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",22113.4,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",22338.4,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",21909,,
"ITE2","Umbria","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",22128.2,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",19958.6,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",20150.8,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",19833,,
"ITE2","Umbria","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",19988.8,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",2154.9,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",2187.6,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",2076,,
"ITE2","Umbria","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",2139.4,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",41282.1,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",42914.4,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",41010.4,,
"ITE3","Marche","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",42541,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",37314.5,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",38839,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",37236.4,,
"ITE3","Marche","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",38555.4,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",3967.7,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",4075.4,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",3773.9,,
"ITE3","Marche","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",3985.6,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",196296.3,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",197742.7,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",195455.8,,
"ITE4","Lazio","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",195867.4,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",176023.8,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",177175,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",175584.6,,
"ITE4","Lazio","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",175752.9,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",20272.5,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",20567.8,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",19871.2,,
"ITE4","Lazio","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",20114.5,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",387007.6,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",392014.6,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",382022.2,,
"ITFG","Mezzogiorno","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",388204.1,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",349865.9,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",354268.7,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",346781.7,,
"ITFG","Mezzogiorno","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",351290,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",37141.8,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",37745.9,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",35240.4,,
"ITFG","Mezzogiorno","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",36914.1,,
"ITF","Sud","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",265330.5,,
"ITF","Sud","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",268846.1,,
"ITF","Sud","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",262073.6,,
"ITF","Sud","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",266274.8,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",240030.8,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",243130.9,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",238106.2,,
"ITF","Sud","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",241126.3,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",25299.7,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",25715.2,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",23967.4,,
"ITF","Sud","D21X31_C_W2_S1","imposte al netto dei contributi ai prodotti","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",25148.5,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",32540.1,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",33596.2,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",31863.5,,
"ITF1","Abruzzo","B1GQ_B_W2_S1","prodotto interno lordo ai prezzi di mercato","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",33263.1,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2017","2017",29392.4,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","V","prezzi correnti","N","dati grezzi","2020M1","Gen-2020","2018","2018",30372,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2017","2017",28922.5,,
"ITF1","Abruzzo","B1G_B_W2_S1","valore aggiunto ","Y","prezzi dell'anno precedente","N","dati grezzi","2020M1","Gen-2020","2018","2018",30109.9,,
